unitid,effydlev,xeydetot,efydetot,xeydeexc,efydeexc,xeydesom,efydesom,xeydenon,efydenon
142328,"Undergraduate, degree/certificate-seeking",R,3110,R,849.0,R,1782.0,R,479.0
142328,"Undergraduate, non-degree/certificate-seeking",R,1730,R,663.0,R,79.0,R,988.0
142407,All students total,R,128,A,,A,,R,128.0
142407,Undergraduate total,R,128,A,,A,,R,128.0
142407,"Undergraduate, degree/certificate-seeking",C,128,A,,A,,C,128.0
142416,All students total,R,14,A,,A,,R,14.0
142416,Undergraduate total,R,14,A,,A,,R,14.0
142416,"Undergraduate, degree/certificate-seeking",C,14,A,,A,,C,14.0
142443,All students total,R,6107,R,3188.0,R,1781.0,R,1138.0
142443,Undergraduate total,R,6107,R,3188.0,R,1781.0,R,1138.0
142443,"Undergraduate, degree/certificate-seeking",R,4030,R,2477.0,R,1327.0,R,226.0
142443,"Undergraduate, non-degree/certificate-seeking",R,2077,R,711.0,R,454.0,R,912.0
142461,All students total,R,7942,R,504.0,R,745.0,R,6693.0
142461,Undergraduate total,R,7083,R,94.0,R,566.0,R,6423.0
142461,"Undergraduate, degree/certificate-seeking",R,1299,R,87.0,R,553.0,R,659.0
142461,"Undergraduate, non-degree/certificate-seeking",R,5784,R,7.0,R,13.0,R,5764.0
142461,Graduate,R,859,R,410.0,R,179.0,R,270.0
142489,All students total,R,49,A,,A,,R,49.0
142489,Undergraduate total,R,49,A,,A,,R,49.0
142489,"Undergraduate, degree/certificate-seeking",C,49,A,,A,,C,49.0
142522,All students total,R,60362,R,35873.0,R,24070.0,R,419.0
142522,Undergraduate total,R,60362,R,35873.0,R,24070.0,R,419.0
142522,"Undergraduate, degree/certificate-seeking",R,59106,R,34744.0,R,23994.0,R,368.0
142522,"Undergraduate, non-degree/certificate-seeking",R,1256,R,1129.0,R,76.0,R,51.0
142559,All students total,R,12949,R,2454.0,R,3311.0,R,7184.0
142559,Undergraduate total,R,12949,R,2454.0,R,3311.0,R,7184.0
142559,"Undergraduate, degree/certificate-seeking",R,4414,R,995.0,R,2530.0,R,889.0
142559,"Undergraduate, non-degree/certificate-seeking",R,8535,R,1459.0,R,781.0,R,6295.0
142832,All students total,R,2365,R,2365.0,R,0.0,R,0.0
142832,Graduate,R,2365,R,2365.0,R,0.0,R,0.0
142887,All students total,R,172,A,,A,,R,172.0
142887,Undergraduate total,R,172,A,,A,,R,172.0
142887,"Undergraduate, degree/certificate-seeking",R,172,A,,A,,R,172.0
142957,All students total,R,28,R,28.0,Z,0.0,R,0.0
142957,Undergraduate total,R,14,R,14.0,Z,0.0,R,0.0
142957,"Undergraduate, degree/certificate-seeking",R,7,R,7.0,Z,0.0,R,0.0
142957,"Undergraduate, non-degree/certificate-seeking",R,7,R,7.0,Z,0.0,R,0.0
142957,Graduate,R,14,R,14.0,Z,0.0,R,0.0
143048,All students total,R,3512,R,290.0,R,3156.0,R,66.0
143048,Undergraduate total,R,2796,R,198.0,R,2550.0,R,48.0
143048,"Undergraduate, degree/certificate-seeking",R,2796,R,198.0,R,2550.0,R,48.0
143048,Graduate,R,716,R,92.0,R,606.0,R,18.0
143084,All students total,R,2461,R,609.0,R,1687.0,R,165.0
143084,Undergraduate total,R,2440,R,609.0,R,1687.0,R,144.0
143084,"Undergraduate, degree/certificate-seeking",R,2429,R,607.0,R,1684.0,R,138.0
143084,"Undergraduate, non-degree/certificate-seeking",R,11,R,2.0,R,3.0,R,6.0
143084,Graduate,R,21,A,,A,,R,21.0
143118,All students total,R,7275,R,2983.0,R,3986.0,R,306.0
143118,Undergraduate total,R,4484,R,1046.0,R,3264.0,R,174.0
143118,"Undergraduate, degree/certificate-seeking",R,4423,R,1022.0,R,3249.0,R,152.0
143118,"Undergraduate, non-degree/certificate-seeking",R,61,R,24.0,R,15.0,R,22.0
143118,Graduate,R,2791,R,1937.0,R,722.0,R,132.0
143215,All students total,R,13299,R,3072.0,R,4187.0,R,6040.0
143215,Undergraduate total,R,13299,R,3072.0,R,4187.0,R,6040.0
143215,"Undergraduate, degree/certificate-seeking",R,8260,R,2063.0,R,3688.0,R,2509.0
143215,"Undergraduate, non-degree/certificate-seeking",R,5039,R,1009.0,R,499.0,R,3531.0
143233,All students total,R,79,R,79.0,Z,0.0,R,0.0
143233,Graduate,R,79,R,79.0,Z,0.0,R,0.0
143279,All students total,R,6094,R,2068.0,R,1795.0,R,2231.0
143279,Undergraduate total,R,6094,R,2068.0,R,1795.0,R,2231.0
143279,"Undergraduate, degree/certificate-seeking",R,3244,R,1510.0,R,1457.0,R,277.0
143279,"Undergraduate, non-degree/certificate-seeking",R,2850,R,558.0,R,338.0,R,1954.0
143288,All students total,R,559,R,144.0,R,331.0,R,84.0
143288,Undergraduate total,R,559,R,144.0,R,331.0,R,84.0
143288,"Undergraduate, degree/certificate-seeking",R,500,R,87.0,R,331.0,R,82.0
143288,"Undergraduate, non-degree/certificate-seeking",R,59,R,57.0,R,0.0,R,2.0
143297,All students total,R,287,R,51.0,R,110.0,R,126.0
143297,Undergraduate total,R,266,R,31.0,R,110.0,R,125.0
143297,"Undergraduate, degree/certificate-seeking",R,266,R,31.0,R,110.0,R,125.0
143297,Graduate,R,21,R,20.0,Z,0.0,R,1.0
143358,All students total,R,6424,R,1438.0,R,4749.0,R,237.0
143358,Undergraduate total,R,4799,R,183.0,R,4473.0,R,143.0
143358,"Undergraduate, degree/certificate-seeking",R,4763,R,178.0,R,4467.0,R,118.0
143358,"Undergraduate, non-degree/certificate-seeking",R,36,R,5.0,R,6.0,R,25.0
143358,Graduate,R,1625,R,1255.0,R,276.0,R,94.0
143376,All students total,R,325,A,,A,,R,325.0
143376,Undergraduate total,R,325,A,,A,,R,325.0
143376,"Undergraduate, degree/certificate-seeking",C,325,A,,A,,C,325.0
143464,All students total,R,143,A,,A,,R,143.0
143464,Undergraduate total,R,143,A,,A,,R,143.0
143464,"Undergraduate, degree/certificate-seeking",C,143,A,,A,,C,143.0
143473,All students total,R,61,A,,A,,R,61.0
143473,Undergraduate total,R,61,A,,A,,R,61.0
143473,"Undergraduate, degree/certificate-seeking",C,61,A,,A,,C,61.0
143482,All students total,R,68,A,,A,,R,68.0
143482,Undergraduate total,R,68,A,,A,,R,68.0
143482,"Undergraduate, degree/certificate-seeking",C,68,A,,A,,C,68.0
143491,All students total,R,91,A,,A,,R,91.0
143491,Undergraduate total,R,91,A,,A,,R,91.0
143491,"Undergraduate, degree/certificate-seeking",C,91,A,,A,,C,91.0
143552,All students total,R,72,A,,A,,R,72.0
143552,Undergraduate total,R,72,A,,A,,R,72.0
143552,"Undergraduate, degree/certificate-seeking",C,72,A,,A,,C,72.0
143613,All students total,R,2443,R,1241.0,R,913.0,R,289.0
143613,Undergraduate total,R,2443,R,1241.0,R,913.0,R,289.0
143613,"Undergraduate, degree/certificate-seeking",R,1507,R,708.0,R,731.0,R,68.0
143613,"Undergraduate, non-degree/certificate-seeking",R,936,R,533.0,R,182.0,R,221.0
143659,All students total,R,273,R,273.0,Z,0.0,R,0.0
143659,Graduate,R,273,R,273.0,Z,0.0,R,0.0
143853,All students total,R,3214,A,,A,,R,3214.0
143853,Graduate,R,3214,A,,A,,R,3214.0
143978,All students total,R,1388,R,49.0,R,482.0,R,857.0
143978,Undergraduate total,R,28,R,0.0,R,19.0,R,9.0
143978,"Undergraduate, degree/certificate-seeking",R,28,R,0.0,R,19.0,R,9.0
143978,Graduate,R,1360,R,49.0,R,463.0,R,848.0
144005,All students total,R,3246,R,374.0,R,1177.0,R,1695.0
144005,Undergraduate total,R,2061,R,213.0,R,962.0,R,886.0
144005,"Undergraduate, degree/certificate-seeking",R,2059,R,212.0,R,962.0,R,885.0
144005,"Undergraduate, non-degree/certificate-seeking",R,2,R,1.0,R,0.0,R,1.0
144005,Graduate,R,1185,R,161.0,R,215.0,R,809.0
144014,All students total,R,359,R,352.0,R,0.0,R,7.0
144014,Graduate,R,359,R,352.0,R,0.0,R,7.0
144050,All students total,R,19996,R,7311.0,R,12685.0,R,0.0
144050,Undergraduate total,R,8391,R,1022.0,R,7369.0,R,0.0
144050,"Undergraduate, degree/certificate-seeking",R,7076,R,0.0,R,7076.0,R,0.0
144050,"Undergraduate, non-degree/certificate-seeking",R,1315,R,1022.0,R,293.0,R,0.0
144050,Graduate,R,11605,R,6289.0,R,5316.0,R,0.0
144157,All students total,R,2866,R,2437.0,R,340.0,R,89.0
144157,Undergraduate total,R,2866,R,2437.0,R,340.0,R,89.0
144157,"Undergraduate, degree/certificate-seeking",R,1564,R,1158.0,R,330.0,R,76.0
144157,"Undergraduate, non-degree/certificate-seeking",R,1302,R,1279.0,R,10.0,R,13.0
144166,All students total,R,10432,R,9694.0,R,624.0,R,114.0
144166,Undergraduate total,R,10432,R,9694.0,R,624.0,R,114.0
144166,"Undergraduate, degree/certificate-seeking",R,7106,R,6419.0,R,589.0,R,98.0
144166,"Undergraduate, non-degree/certificate-seeking",R,3326,R,3275.0,R,35.0,R,16.0
144175,All students total,R,3068,R,2942.0,R,91.0,R,35.0
144175,Undergraduate total,R,3068,R,2942.0,R,91.0,R,35.0
144175,"Undergraduate, degree/certificate-seeking",R,1478,R,1363.0,R,89.0,R,26.0
144175,"Undergraduate, non-degree/certificate-seeking",R,1590,R,1579.0,R,2.0,R,9.0
144184,All students total,R,8110,R,7763.0,R,173.0,R,174.0
144184,Undergraduate total,R,8110,R,7763.0,R,173.0,R,174.0
144184,"Undergraduate, degree/certificate-seeking",R,2967,R,2652.0,R,149.0,R,166.0
144184,"Undergraduate, non-degree/certificate-seeking",R,5143,R,5111.0,R,24.0,R,8.0
144193,All students total,R,8361,R,7330.0,R,133.0,R,898.0
144193,Undergraduate total,R,8361,R,7330.0,R,133.0,R,898.0
144193,"Undergraduate, degree/certificate-seeking",R,3457,R,2468.0,R,116.0,R,873.0
144193,"Undergraduate, non-degree/certificate-seeking",R,4904,R,4862.0,R,17.0,R,25.0
144209,All students total,R,9519,R,9037.0,R,435.0,R,47.0
144209,Undergraduate total,R,9519,R,9037.0,R,435.0,R,47.0
144209,"Undergraduate, degree/certificate-seeking",R,6551,R,6148.0,R,372.0,R,31.0
144209,"Undergraduate, non-degree/certificate-seeking",R,2968,R,2889.0,R,63.0,R,16.0
144218,All students total,R,11885,R,11594.0,R,250.0,R,41.0
144218,Undergraduate total,R,11885,R,11594.0,R,250.0,R,41.0
144218,"Undergraduate, degree/certificate-seeking",R,6216,R,5953.0,R,237.0,R,26.0
144218,"Undergraduate, non-degree/certificate-seeking",R,5669,R,5641.0,R,13.0,R,15.0
144281,All students total,R,7370,A,,A,,R,7370.0
144281,Undergraduate total,R,7121,A,,A,,R,7121.0
144281,"Undergraduate, degree/certificate-seeking",R,6952,A,,A,,R,6952.0
144281,"Undergraduate, non-degree/certificate-seeking",R,169,A,,A,,R,169.0
144281,Graduate,R,249,A,,A,,R,249.0
144351,All students total,R,8148,R,6533.0,R,1006.0,R,609.0
144351,Undergraduate total,R,1627,R,414.0,R,746.0,R,467.0
144351,"Undergraduate, degree/certificate-seeking",R,1601,R,409.0,R,745.0,R,447.0
144351,"Undergraduate, non-degree/certificate-seeking",R,26,R,5.0,R,1.0,R,20.0
144351,Graduate,R,6521,R,6119.0,R,260.0,R,142.0
144485,All students total,R,570,A,,A,,R,570.0
144485,Undergraduate total,R,570,A,,A,,R,570.0
144485,"Undergraduate, degree/certificate-seeking",R,570,A,,A,,R,570.0
144564,All students total,R,4074,R,632.0,R,1114.0,R,2328.0
144564,Undergraduate total,R,4074,R,632.0,R,1114.0,R,2328.0
144564,"Undergraduate, degree/certificate-seeking",R,2041,R,544.0,R,893.0,R,604.0
144564,"Undergraduate, non-degree/certificate-seeking",R,2033,R,88.0,R,221.0,R,1724.0
144573,All students total,R,210,A,,A,,R,210.0
144573,Undergraduate total,R,210,A,,A,,R,210.0
144573,"Undergraduate, degree/certificate-seeking",C,210,A,,A,,C,210.0
144740,All students total,R,25614,R,18641.0,R,6381.0,R,592.0
144740,Undergraduate total,R,15969,R,12703.0,R,3073.0,R,193.0
144740,"Undergraduate, degree/certificate-seeking",R,15577,R,12413.0,R,2994.0,R,170.0
144740,"Undergraduate, non-degree/certificate-seeking",R,392,R,290.0,R,79.0,R,23.0
144740,Graduate,R,9645,R,5938.0,R,3308.0,R,399.0
144795,All students total,R,574,A,,A,,R,574.0
144795,Undergraduate total,R,574,A,,A,,R,574.0
144795,"Undergraduate, degree/certificate-seeking",C,574,A,,A,,C,574.0
144865,All students total,R,36245,R,26471.0,R,3823.0,R,5951.0
144865,Undergraduate total,R,36245,R,26471.0,R,3823.0,R,5951.0
144865,"Undergraduate, degree/certificate-seeking",R,21431,R,17253.0,R,3480.0,R,698.0
144865,"Undergraduate, non-degree/certificate-seeking",R,14814,R,9218.0,R,343.0,R,5253.0
144883,All students total,R,560,A,,A,,R,560.0
144883,Undergraduate total,R,560,A,,A,,R,560.0
144883,"Undergraduate, degree/certificate-seeking",R,560,A,,A,,R,560.0
144892,All students total,R,10562,R,2432.0,R,3926.0,R,4204.0
144892,Undergraduate total,R,8437,R,1310.0,R,3403.0,R,3724.0
144892,"Undergraduate, degree/certificate-seeking",R,5267,R,1280.0,R,3402.0,R,585.0
144892,"Undergraduate, non-degree/certificate-seeking",R,3170,R,30.0,R,1.0,R,3139.0
144892,Graduate,R,2125,R,1122.0,R,523.0,R,480.0
144944,All students total,R,11788,R,8611.0,R,2288.0,R,889.0
144944,Undergraduate total,R,11788,R,8611.0,R,2288.0,R,889.0
144944,"Undergraduate, degree/certificate-seeking",R,8996,R,6435.0,R,2081.0,R,480.0
144944,"Undergraduate, non-degree/certificate-seeking",R,2792,R,2176.0,R,207.0,R,409.0
144962,All students total,R,3787,R,447.0,R,3072.0,R,268.0
144962,Undergraduate total,R,3108,R,263.0,R,2719.0,R,126.0
144962,"Undergraduate, degree/certificate-seeking",R,2898,R,124.0,R,2695.0,R,79.0
144962,"Undergraduate, non-degree/certificate-seeking",R,210,R,139.0,R,24.0,R,47.0
144962,Graduate,R,679,R,184.0,R,353.0,R,142.0
144971,All students total,R,551,A,,A,,R,551.0
144971,Undergraduate total,R,551,A,,A,,R,551.0
144971,"Undergraduate, degree/certificate-seeking",R,539,A,,A,,R,539.0
144971,"Undergraduate, non-degree/certificate-seeking",R,12,A,,A,,R,12.0
145099,All students total,R,410,R,0.0,R,232.0,R,178.0
145099,Undergraduate total,R,410,R,0.0,R,232.0,R,178.0
145099,"Undergraduate, degree/certificate-seeking",C,410,C,0.0,C,232.0,C,178.0
145239,All students total,R,664,A,,A,,R,664.0
145239,Undergraduate total,R,664,A,,A,,R,664.0
145239,"Undergraduate, degree/certificate-seeking",R,664,A,,A,,R,664.0
145275,All students total,R,341,R,313.0,R,0.0,R,28.0
145275,Graduate,R,341,R,313.0,R,0.0,R,28.0
145309,All students total,R,57,A,,A,,R,57.0
145309,Undergraduate total,R,57,A,,A,,R,57.0
145309,"Undergraduate, degree/certificate-seeking",C,57,A,,A,,C,57.0
145336,All students total,R,5645,R,1030.0,R,2173.0,R,2442.0
145336,Undergraduate total,R,3608,R,691.0,R,1753.0,R,1164.0
145336,"Undergraduate, degree/certificate-seeking",R,3555,R,680.0,R,1743.0,R,1132.0
145336,"Undergraduate, non-degree/certificate-seeking",R,53,R,11.0,R,10.0,R,32.0
145336,Graduate,R,2037,R,339.0,R,420.0,R,1278.0
145354,All students total,R,64,A,,A,,R,64.0
145354,Undergraduate total,R,64,A,,A,,R,64.0
145354,"Undergraduate, degree/certificate-seeking",C,64,A,,A,,C,64.0
145372,All students total,R,1260,R,483.0,R,560.0,R,217.0
145372,Undergraduate total,R,969,R,204.0,R,554.0,R,211.0
145372,"Undergraduate, degree/certificate-seeking",R,892,R,149.0,R,554.0,R,189.0
145372,"Undergraduate, non-degree/certificate-seeking",R,77,R,55.0,Z,0.0,R,22.0
145372,Graduate,R,291,R,279.0,R,6.0,R,6.0
145406,All students total,R,856,A,,A,,R,856.0
145406,Undergraduate total,R,856,A,,A,,R,856.0
145406,"Undergraduate, degree/certificate-seeking",C,856,A,,A,,C,856.0
145424,All students total,R,86,A,,A,,R,86.0
145424,Undergraduate total,R,86,A,,A,,R,86.0
145424,"Undergraduate, degree/certificate-seeking",C,86,A,,A,,C,86.0
145433,All students total,R,179,A,,A,,R,179.0
145433,Undergraduate total,R,179,A,,A,,R,179.0
145433,"Undergraduate, degree/certificate-seeking",C,179,A,,A,,C,179.0
145497,All students total,R,234,R,20.0,R,133.0,R,81.0
145497,Undergraduate total,R,234,R,20.0,R,133.0,R,81.0
145497,"Undergraduate, degree/certificate-seeking",R,139,R,6.0,R,120.0,R,13.0
145497,"Undergraduate, non-degree/certificate-seeking",R,95,R,14.0,R,13.0,R,68.0
145521,All students total,R,2558,R,416.0,R,776.0,R,1366.0
145521,Undergraduate total,R,2558,R,416.0,R,776.0,R,1366.0
145521,"Undergraduate, degree/certificate-seeking",R,1360,R,342.0,R,664.0,R,354.0
145521,"Undergraduate, non-degree/certificate-seeking",R,1198,R,74.0,R,112.0,R,1012.0
145558,All students total,R,2320,R,178.0,R,1878.0,R,264.0
145558,Graduate,R,2320,R,178.0,R,1878.0,R,264.0
145600,All students total,R,36710,R,1666.0,R,15506.0,R,19538.0
145600,Undergraduate total,R,23643,R,485.0,R,11430.0,R,11728.0
145600,"Undergraduate, degree/certificate-seeking",R,22914,R,405.0,R,11352.0,R,11157.0
145600,"Undergraduate, non-degree/certificate-seeking",R,729,R,80.0,R,78.0,R,571.0
145600,Graduate,R,13067,R,1181.0,R,4076.0,R,7810.0
145619,All students total,R,5934,R,5133.0,R,793.0,R,8.0
145619,Undergraduate total,R,2842,R,2172.0,R,665.0,R,5.0
145619,"Undergraduate, degree/certificate-seeking",R,2693,R,2035.0,R,655.0,R,3.0
145619,"Undergraduate, non-degree/certificate-seeking",R,149,R,137.0,R,10.0,R,2.0
145619,Graduate,R,3092,R,2961.0,R,128.0,R,3.0
145628,All students total,R,536,A,,A,,R,536.0
145628,Graduate,R,536,A,,A,,R,536.0
145637,All students total,R,59691,R,31334.0,R,26562.0,R,1795.0
145637,Undergraduate total,R,35932,R,16803.0,R,18896.0,R,233.0
145637,"Undergraduate, degree/certificate-seeking",R,33821,R,15375.0,R,18423.0,R,23.0
145637,"Undergraduate, non-degree/certificate-seeking",R,2111,R,1428.0,R,473.0,R,210.0
145637,Graduate,R,23759,R,14531.0,R,7666.0,R,1562.0
145646,All students total,R,1668,R,0.0,R,0.0,R,1668.0
145646,Undergraduate total,R,1668,R,0.0,R,0.0,R,1668.0
145646,"Undergraduate, degree/certificate-seeking",R,1654,R,0.0,R,0.0,R,1654.0
145646,"Undergraduate, non-degree/certificate-seeking",R,14,R,0.0,R,0.0,R,14.0
145682,All students total,R,11132,R,3758.0,R,4050.0,R,3324.0
145682,Undergraduate total,R,11132,R,3758.0,R,4050.0,R,3324.0
145682,"Undergraduate, degree/certificate-seeking",R,6829,R,2557.0,R,3482.0,R,790.0
145682,"Undergraduate, non-degree/certificate-seeking",R,4303,R,1201.0,R,568.0,R,2534.0
145691,All students total,R,1233,R,104.0,R,76.0,R,1053.0
145691,Undergraduate total,R,1233,R,104.0,R,76.0,R,1053.0
145691,"Undergraduate, degree/certificate-seeking",R,1218,R,92.0,R,76.0,R,1050.0
145691,"Undergraduate, non-degree/certificate-seeking",R,15,R,12.0,R,0.0,R,3.0
145707,All students total,R,1365,R,213.0,R,487.0,R,665.0
145707,Undergraduate total,R,1365,R,213.0,R,487.0,R,665.0
145707,"Undergraduate, degree/certificate-seeking",R,879,R,142.0,R,446.0,R,291.0
145707,"Undergraduate, non-degree/certificate-seeking",R,486,R,71.0,R,41.0,R,374.0
145725,All students total,R,7391,R,1424.0,R,1610.0,R,4357.0
145725,Undergraduate total,R,3506,R,341.0,R,866.0,R,2299.0
145725,"Undergraduate, degree/certificate-seeking",R,3111,R,123.0,R,860.0,R,2128.0
145725,"Undergraduate, non-degree/certificate-seeking",R,395,R,218.0,R,6.0,R,171.0
145725,Graduate,R,3885,R,1083.0,R,744.0,R,2058.0
145813,All students total,R,22580,R,12626.0,R,9398.0,R,556.0
145813,Undergraduate total,R,19382,R,11064.0,R,8081.0,R,237.0
145813,"Undergraduate, degree/certificate-seeking",R,19311,R,11002.0,R,8075.0,R,234.0
145813,"Undergraduate, non-degree/certificate-seeking",R,71,R,62.0,R,6.0,R,3.0
145813,Graduate,R,3198,R,1562.0,R,1317.0,R,319.0
145831,All students total,R,3772,R,1632.0,R,924.0,R,1216.0
145831,Undergraduate total,R,3772,R,1632.0,R,924.0,R,1216.0
145831,"Undergraduate, degree/certificate-seeking",R,2514,R,1366.0,R,659.0,R,489.0
145831,"Undergraduate, non-degree/certificate-seeking",R,1258,R,266.0,R,265.0,R,727.0
145886,All students total,R,134,A,,A,,R,134.0
145886,Graduate,R,134,A,,A,,R,134.0
146205,All students total,R,6975,R,748.0,R,1990.0,R,4237.0
146205,Undergraduate total,R,6975,R,748.0,R,1990.0,R,4237.0
146205,"Undergraduate, degree/certificate-seeking",R,3125,R,642.0,R,1599.0,R,884.0
146205,"Undergraduate, non-degree/certificate-seeking",R,3850,R,106.0,R,391.0,R,3353.0
146278,All students total,R,2724,R,890.0,R,1250.0,R,584.0
146278,Undergraduate total,R,2724,R,890.0,R,1250.0,R,584.0
146278,"Undergraduate, degree/certificate-seeking",R,1923,R,549.0,R,1125.0,R,249.0
146278,"Undergraduate, non-degree/certificate-seeking",R,801,R,341.0,R,125.0,R,335.0
146296,All students total,R,20745,R,2103.0,R,8025.0,R,10617.0
146296,Undergraduate total,R,20745,R,2103.0,R,8025.0,R,10617.0
146296,"Undergraduate, degree/certificate-seeking",R,14791,R,1954.0,R,7860.0,R,4977.0
146296,"Undergraduate, non-degree/certificate-seeking",R,5954,R,149.0,R,165.0,R,5640.0
146339,All students total,R,1397,R,189.0,R,959.0,R,249.0
146339,Undergraduate total,R,1100,R,132.0,R,824.0,R,144.0
146339,"Undergraduate, degree/certificate-seeking",R,1075,R,130.0,R,819.0,R,126.0
146339,"Undergraduate, non-degree/certificate-seeking",R,25,R,2.0,R,5.0,R,18.0
146339,Graduate,R,297,R,57.0,R,135.0,R,105.0
146348,All students total,R,3791,R,829.0,R,1517.0,R,1445.0
146348,Undergraduate total,R,3791,R,829.0,R,1517.0,R,1445.0
146348,"Undergraduate, degree/certificate-seeking",R,2191,R,552.0,R,1233.0,R,406.0
146348,"Undergraduate, non-degree/certificate-seeking",R,1600,R,277.0,R,284.0,R,1039.0
146366,All students total,R,4822,R,822.0,R,1571.0,R,2429.0
146366,Undergraduate total,R,4822,R,822.0,R,1571.0,R,2429.0
146366,"Undergraduate, degree/certificate-seeking",R,2338,R,537.0,R,1355.0,R,446.0
146366,"Undergraduate, non-degree/certificate-seeking",R,2484,R,285.0,R,216.0,R,1983.0
146418,All students total,R,3842,R,1869.0,R,961.0,R,1012.0
146418,Undergraduate total,R,3842,R,1869.0,R,961.0,R,1012.0
146418,"Undergraduate, degree/certificate-seeking",R,2418,R,1479.0,R,757.0,R,182.0
146418,"Undergraduate, non-degree/certificate-seeking",R,1424,R,390.0,R,204.0,R,830.0
146427,All students total,R,1203,A,,A,,R,1203.0
146427,Undergraduate total,R,1203,A,,A,,R,1203.0
146427,"Undergraduate, degree/certificate-seeking",R,1173,A,,A,,R,1173.0
146427,"Undergraduate, non-degree/certificate-seeking",R,30,A,,A,,R,30.0
